Sensor,Date_Time,Date,Time,Count
Melbourne Central,2019-06-22T02:00:00Z,2019-06-22,12,2011
Melbourne Central,2019-06-22T03:00:00Z,2019-06-22,13,2422
Melbourne Central,2019-06-22T04:00:00Z,2019-06-22,14,2495
Melbourne Central,2019-06-22T05:00:00Z,2019-06-22,15,2450
Melbourne Central,2019-06-22T06:00:00Z,2019-06-22,16,2423
Melbourne Central,2019-06-22T07:00:00Z,2019-06-22,17,2600
Melbourne Central,2019-06-22T08:00:00Z,2019-06-22,18,2595
Melbourne Central,2019-06-22T09:00:00Z,2019-06-22,19,2774
Melbourne Central,2019-06-22T10:00:00Z,2019-06-22,20,2508
Melbourne Central,2019-06-22T11:00:00Z,2019-06-22,21,2240
Melbourne Central,2019-06-22T12:00:00Z,2019-06-22,22,1743
Melbourne Central,2019-06-22T13:00:00Z,2019-06-22,23,1346
Melbourne Central,2019-06-22T14:00:00Z,2019-06-23,0,914
Melbourne Central,2019-06-22T15:00:00Z,2019-06-23,1,594
Melbourne Central,2019-06-22T16:00:00Z,2019-06-23,2,357
Melbourne Central,2019-06-22T17:00:00Z,2019-06-23,3,293
Melbourne Central,2019-06-22T18:00:00Z,2019-06-23,4,145
Melbourne Central,2019-06-22T19:00:00Z,2019-06-23,5,101
Melbourne Central,2019-06-22T20:00:00Z,2019-06-23,6,72
Melbourne Central,2019-06-22T21:00:00Z,2019-06-23,7,111
Melbourne Central,2019-06-22T22:00:00Z,2019-06-23,8,194
Melbourne Central,2019-06-22T23:00:00Z,2019-06-23,9,362
Melbourne Central,2019-06-23T00:00:00Z,2019-06-23,10,615
Melbourne Central,2019-06-23T01:00:00Z,2019-06-23,11,978
Melbourne Central,2019-06-23T02:00:00Z,2019-06-23,12,1675
Melbourne Central,2019-06-23T03:00:00Z,2019-06-23,13,1984
Melbourne Central,2019-06-23T04:00:00Z,2019-06-23,14,1986
Melbourne Central,2019-06-23T05:00:00Z,2019-06-23,15,2054
Melbourne Central,2019-06-23T06:00:00Z,2019-06-23,16,1897
Melbourne Central,2019-06-23T07:00:00Z,2019-06-23,17,2033
Melbourne Central,2019-06-23T08:00:00Z,2019-06-23,18,2023
Melbourne Central,2019-06-23T09:00:00Z,2019-06-23,19,1937
Melbourne Central,2019-06-23T10:00:00Z,2019-06-23,20,1650
Melbourne Central,2019-06-23T11:00:00Z,2019-06-23,21,1199
Melbourne Central,2019-06-23T12:00:00Z,2019-06-23,22,712
Melbourne Central,2019-06-23T13:00:00Z,2019-06-23,23,378
Melbourne Central,2019-06-23T14:00:00Z,2019-06-24,0,171
Melbourne Central,2019-06-23T15:00:00Z,2019-06-24,1,117
Melbourne Central,2019-06-23T16:00:00Z,2019-06-24,2,54
Melbourne Central,2019-06-23T17:00:00Z,2019-06-24,3,33
Melbourne Central,2019-06-23T18:00:00Z,2019-06-24,4,35
Melbourne Central,2019-06-23T19:00:00Z,2019-06-24,5,102
Melbourne Central,2019-06-23T20:00:00Z,2019-06-24,6,163
Melbourne Central,2019-06-23T21:00:00Z,2019-06-24,7,309
Melbourne Central,2019-06-23T22:00:00Z,2019-06-24,8,590
Melbourne Central,2019-06-23T23:00:00Z,2019-06-24,9,541
Melbourne Central,2019-06-24T00:00:00Z,2019-06-24,10,818
Melbourne Central,2019-06-24T01:00:00Z,2019-06-24,11,1066
Melbourne Central,2019-06-24T02:00:00Z,2019-06-24,12,1910
Melbourne Central,2019-06-24T03:00:00Z,2019-06-24,13,2155
Melbourne Central,2019-06-24T04:00:00Z,2019-06-24,14,1793
Melbourne Central,2019-06-24T05:00:00Z,2019-06-24,15,1957
Melbourne Central,2019-06-24T06:00:00Z,2019-06-24,16,2007
Melbourne Central,2019-06-24T07:00:00Z,2019-06-24,17,2431
Melbourne Central,2019-06-24T08:00:00Z,2019-06-24,18,2211
Melbourne Central,2019-06-24T09:00:00Z,2019-06-24,19,2185
Melbourne Central,2019-06-24T10:00:00Z,2019-06-24,20,1528
Melbourne Central,2019-06-24T11:00:00Z,2019-06-24,21,1140
Melbourne Central,2019-06-24T12:00:00Z,2019-06-24,22,641
Melbourne Central,2019-06-24T13:00:00Z,2019-06-24,23,433
Melbourne Central,2019-06-24T14:00:00Z,2019-06-25,0,196
Melbourne Central,2019-06-24T15:00:00Z,2019-06-25,1,103
Melbourne Central,2019-06-24T16:00:00Z,2019-06-25,2,40
Melbourne Central,2019-06-24T17:00:00Z,2019-06-25,3,49
Melbourne Central,2019-06-24T18:00:00Z,2019-06-25,4,34
Melbourne Central,2019-06-24T19:00:00Z,2019-06-25,5,82
Melbourne Central,2019-06-24T20:00:00Z,2019-06-25,6,156
Melbourne Central,2019-06-24T21:00:00Z,2019-06-25,7,258
Melbourne Central,2019-06-24T22:00:00Z,2019-06-25,8,571
Melbourne Central,2019-06-24T23:00:00Z,2019-06-25,9,614
Melbourne Central,2019-06-25T00:00:00Z,2019-06-25,10,859
Melbourne Central,2019-06-25T01:00:00Z,2019-06-25,11,1246
Melbourne Central,2019-06-25T02:00:00Z,2019-06-25,12,2178
Melbourne Central,2019-06-25T03:00:00Z,2019-06-25,13,2240
Melbourne Central,2019-06-25T04:00:00Z,2019-06-25,14,2068
Melbourne Central,2019-06-25T05:00:00Z,2019-06-25,15,2089
Melbourne Central,2019-06-25T06:00:00Z,2019-06-25,16,2227
Melbourne Central,2019-06-25T07:00:00Z,2019-06-25,17,2528
Melbourne Central,2019-06-25T08:00:00Z,2019-06-25,18,2488
Melbourne Central,2019-06-25T09:00:00Z,2019-06-25,19,2396
Melbourne Central,2019-06-25T10:00:00Z,2019-06-25,20,1881
Melbourne Central,2019-06-25T11:00:00Z,2019-06-25,21,1288
Melbourne Central,2019-06-25T12:00:00Z,2019-06-25,22,867
Melbourne Central,2019-06-25T13:00:00Z,2019-06-25,23,516
Melbourne Central,2019-06-25T14:00:00Z,2019-06-26,0,234
Melbourne Central,2019-06-25T15:00:00Z,2019-06-26,1,127
Melbourne Central,2019-06-25T16:00:00Z,2019-06-26,2,75
Melbourne Central,2019-06-25T17:00:00Z,2019-06-26,3,72
Melbourne Central,2019-06-25T18:00:00Z,2019-06-26,4,18
Melbourne Central,2019-06-25T19:00:00Z,2019-06-26,5,67
Melbourne Central,2019-06-25T20:00:00Z,2019-06-26,6,166
Melbourne Central,2019-06-25T21:00:00Z,2019-06-26,7,285
Melbourne Central,2019-06-25T22:00:00Z,2019-06-26,8,615
Melbourne Central,2019-06-25T23:00:00Z,2019-06-26,9,636
Melbourne Central,2019-06-26T00:00:00Z,2019-06-26,10,1025
Melbourne Central,2019-06-26T01:00:00Z,2019-06-26,11,1446
Melbourne Central,2019-06-26T02:00:00Z,2019-06-26,12,2162
Melbourne Central,2019-06-26T03:00:00Z,2019-06-26,13,2064
Melbourne Central,2019-06-26T04:00:00Z,2019-06-26,14,1948
Melbourne Central,2019-06-26T05:00:00Z,2019-06-26,15,2161
Melbourne Central,2019-06-26T06:00:00Z,2019-06-26,16,2200
Melbourne Central,2019-06-26T07:00:00Z,2019-06-26,17,2553
Melbourne Central,2019-06-26T08:00:00Z,2019-06-26,18,2570
Melbourne Central,2019-06-26T09:00:00Z,2019-06-26,19,2377
Melbourne Central,2019-06-26T10:00:00Z,2019-06-26,20,1943
Melbourne Central,2019-06-26T11:00:00Z,2019-06-26,21,1433
Melbourne Central,2019-06-26T12:00:00Z,2019-06-26,22,914
Melbourne Central,2019-06-26T13:00:00Z,2019-06-26,23,569
Melbourne Central,2019-06-26T14:00:00Z,2019-06-27,0,240
Melbourne Central,2019-06-26T15:00:00Z,2019-06-27,1,145
Melbourne Central,2019-06-26T16:00:00Z,2019-06-27,2,104
Melbourne Central,2019-06-26T17:00:00Z,2019-06-27,3,65
Melbourne Central,2019-06-26T18:00:00Z,2019-06-27,4,37
Melbourne Central,2019-06-26T19:00:00Z,2019-06-27,5,107
Melbourne Central,2019-06-26T20:00:00Z,2019-06-27,6,191
Melbourne Central,2019-06-26T21:00:00Z,2019-06-27,7,299
Melbourne Central,2019-06-26T22:00:00Z,2019-06-27,8,589
Melbourne Central,2019-06-26T23:00:00Z,2019-06-27,9,651
Melbourne Central,2019-06-27T00:00:00Z,2019-06-27,10,947
Melbourne Central,2019-06-27T01:00:00Z,2019-06-27,11,1287
Melbourne Central,2019-06-27T02:00:00Z,2019-06-27,12,2268
Melbourne Central,2019-06-27T03:00:00Z,2019-06-27,13,2361
Melbourne Central,2019-06-27T04:00:00Z,2019-06-27,14,2082
Melbourne Central,2019-06-27T05:00:00Z,2019-06-27,15,2198
Melbourne Central,2019-06-27T06:00:00Z,2019-06-27,16,2324
Melbourne Central,2019-06-27T07:00:00Z,2019-06-27,17,2530
Melbourne Central,2019-06-27T08:00:00Z,2019-06-27,18,2811
Melbourne Central,2019-06-27T09:00:00Z,2019-06-27,19,2246
Melbourne Central,2019-06-27T10:00:00Z,2019-06-27,20,1893
Melbourne Central,2019-06-27T11:00:00Z,2019-06-27,21,1731
Melbourne Central,2019-06-27T12:00:00Z,2019-06-27,22,1064
Melbourne Central,2019-06-27T13:00:00Z,2019-06-27,23,645
Melbourne Central,2019-06-27T14:00:00Z,2019-06-28,0,376
Melbourne Central,2019-06-27T15:00:00Z,2019-06-28,1,252
Melbourne Central,2019-06-27T16:00:00Z,2019-06-28,2,137
Melbourne Central,2019-06-27T17:00:00Z,2019-06-28,3,111
Melbourne Central,2019-06-27T18:00:00Z,2019-06-28,4,75
Melbourne Central,2019-06-27T19:00:00Z,2019-06-28,5,99
Melbourne Central,2019-06-27T20:00:00Z,2019-06-28,6,167
Melbourne Central,2019-06-27T21:00:00Z,2019-06-28,7,279
Melbourne Central,2019-06-27T22:00:00Z,2019-06-28,8,583
Melbourne Central,2019-06-27T23:00:00Z,2019-06-28,9,603
Melbourne Central,2019-06-28T00:00:00Z,2019-06-28,10,866
Melbourne Central,2019-06-28T01:00:00Z,2019-06-28,11,1205
Melbourne Central,2019-06-28T02:00:00Z,2019-06-28,12,2020
Melbourne Central,2019-06-28T03:00:00Z,2019-06-28,13,2372
Melbourne Central,2019-06-28T04:00:00Z,2019-06-28,14,2200
Melbourne Central,2019-06-28T05:00:00Z,2019-06-28,15,2505
Melbourne Central,2019-06-28T06:00:00Z,2019-06-28,16,2532
Melbourne Central,2019-06-28T07:00:00Z,2019-06-28,17,3185
Melbourne Central,2019-06-28T08:00:00Z,2019-06-28,18,3217
Melbourne Central,2019-06-28T09:00:00Z,2019-06-28,19,2800
Melbourne Central,2019-06-28T10:00:00Z,2019-06-28,20,2607
Melbourne Central,2019-06-28T11:00:00Z,2019-06-28,21,2582
Melbourne Central,2019-06-28T12:00:00Z,2019-06-28,22,2021
Melbourne Central,2019-06-28T13:00:00Z,2019-06-28,23,1544
Melbourne Central,2019-06-28T14:00:00Z,2019-06-29,0,1002
Melbourne Central,2019-06-28T15:00:00Z,2019-06-29,1,638
Melbourne Central,2019-06-28T16:00:00Z,2019-06-29,2,417
Melbourne Central,2019-06-28T17:00:00Z,2019-06-29,3,265
Melbourne Central,2019-06-28T18:00:00Z,2019-06-29,4,145
Melbourne Central,2019-06-28T19:00:00Z,2019-06-29,5,129
Melbourne Central,2019-06-28T20:00:00Z,2019-06-29,6,90
Melbourne Central,2019-06-28T21:00:00Z,2019-06-29,7,157
Melbourne Central,2019-06-28T22:00:00Z,2019-06-29,8,250
Melbourne Central,2019-06-28T23:00:00Z,2019-06-29,9,465
Melbourne Central,2019-06-29T00:00:00Z,2019-06-29,10,754
Melbourne Central,2019-06-29T01:00:00Z,2019-06-29,11,1138
Melbourne Central,2019-06-29T02:00:00Z,2019-06-29,12,1446
Melbourne Central,2019-06-29T03:00:00Z,2019-06-29,13,1414
Melbourne Central,2019-06-29T04:00:00Z,2019-06-29,14,1493
Melbourne Central,2019-06-29T05:00:00Z,2019-06-29,15,1872
Melbourne Central,2019-06-29T06:00:00Z,2019-06-29,16,1442
Melbourne Central,2019-06-29T07:00:00Z,2019-06-29,17,1553
Melbourne Central,2019-06-29T08:00:00Z,2019-06-29,18,1936
Melbourne Central,2019-06-29T09:00:00Z,2019-06-29,19,2212
Melbourne Central,2019-06-29T10:00:00Z,2019-06-29,20,1997
Melbourne Central,2019-06-29T11:00:00Z,2019-06-29,21,1808
Melbourne Central,2019-06-29T12:00:00Z,2019-06-29,22,1627
Melbourne Central,2019-06-29T13:00:00Z,2019-06-29,23,1088
Melbourne Central,2019-06-29T14:00:00Z,2019-06-30,0,816
Melbourne Central,2019-06-29T15:00:00Z,2019-06-30,1,532
Melbourne Central,2019-06-29T16:00:00Z,2019-06-30,2,401
Melbourne Central,2019-06-29T17:00:00Z,2019-06-30,3,278
Melbourne Central,2019-06-29T18:00:00Z,2019-06-30,4,162
Melbourne Central,2019-06-29T19:00:00Z,2019-06-30,5,97
Melbourne Central,2019-06-29T20:00:00Z,2019-06-30,6,62
Melbourne Central,2019-06-29T21:00:00Z,2019-06-30,7,149
Melbourne Central,2019-06-29T22:00:00Z,2019-06-30,8,204
Melbourne Central,2019-06-29T23:00:00Z,2019-06-30,9,343
Melbourne Central,2019-06-30T00:00:00Z,2019-06-30,10,697
Melbourne Central,2019-06-30T01:00:00Z,2019-06-30,11,1187
Melbourne Central,2019-06-30T02:00:00Z,2019-06-30,12,1777
Melbourne Central,2019-06-30T03:00:00Z,2019-06-30,13,2168
Melbourne Central,2019-06-30T04:00:00Z,2019-06-30,14,2299
Melbourne Central,2019-06-30T05:00:00Z,2019-06-30,15,2399
Melbourne Central,2019-06-30T06:00:00Z,2019-06-30,16,2845
Melbourne Central,2019-06-30T07:00:00Z,2019-06-30,17,2278
Melbourne Central,2019-06-30T08:00:00Z,2019-06-30,18,2045
Melbourne Central,2019-06-30T09:00:00Z,2019-06-30,19,1967
Melbourne Central,2019-06-30T10:00:00Z,2019-06-30,20,1559
Melbourne Central,2019-06-30T11:00:00Z,2019-06-30,21,1094
Melbourne Central,2019-06-30T12:00:00Z,2019-06-30,22,856
Melbourne Central,2019-06-30T13:00:00Z,2019-06-30,23,481
Melbourne Central,2019-06-30T14:00:00Z,2019-07-01,0,250
Melbourne Central,2019-06-30T15:00:00Z,2019-07-01,1,109
Melbourne Central,2019-06-30T16:00:00Z,2019-07-01,2,48
Melbourne Central,2019-06-30T17:00:00Z,2019-07-01,3,68
Melbourne Central,2019-06-30T18:00:00Z,2019-07-01,4,36
Melbourne Central,2019-06-30T19:00:00Z,2019-07-01,5,79
Melbourne Central,2019-06-30T20:00:00Z,2019-07-01,6,155
Melbourne Central,2019-06-30T21:00:00Z,2019-07-01,7,261
Melbourne Central,2019-06-30T22:00:00Z,2019-07-01,8,647
Melbourne Central,2019-06-30T23:00:00Z,2019-07-01,9,680
Melbourne Central,2019-07-01T00:00:00Z,2019-07-01,10,804
Melbourne Central,2019-07-01T01:00:00Z,2019-07-01,11,1244
Melbourne Central,2019-07-01T02:00:00Z,2019-07-01,12,2330
Melbourne Central,2019-07-01T03:00:00Z,2019-07-01,13,2358
Melbourne Central,2019-07-01T04:00:00Z,2019-07-01,14,2110
Melbourne Central,2019-07-01T05:00:00Z,2019-07-01,15,2252
Melbourne Central,2019-07-01T06:00:00Z,2019-07-01,16,2096
Melbourne Central,2019-07-01T07:00:00Z,2019-07-01,17,2350
Melbourne Central,2019-07-01T08:00:00Z,2019-07-01,18,2223
Melbourne Central,2019-07-01T09:00:00Z,2019-07-01,19,1956
Melbourne Central,2019-07-01T10:00:00Z,2019-07-01,20,1687
Melbourne Central,2019-07-01T11:00:00Z,2019-07-01,21,1195
Melbourne Central,2019-07-01T12:00:00Z,2019-07-01,22,767
Melbourne Central,2019-07-01T13:00:00Z,2019-07-01,23,368
Melbourne Central,2019-07-01T14:00:00Z,2019-07-02,0,199
Melbourne Central,2019-07-01T15:00:00Z,2019-07-02,1,101
Melbourne Central,2019-07-01T16:00:00Z,2019-07-02,2,41
Melbourne Central,2019-07-01T17:00:00Z,2019-07-02,3,35
Melbourne Central,2019-07-01T18:00:00Z,2019-07-02,4,14
Melbourne Central,2019-07-01T19:00:00Z,2019-07-02,5,77
Melbourne Central,2019-07-01T20:00:00Z,2019-07-02,6,174
Melbourne Central,2019-07-01T21:00:00Z,2019-07-02,7,282
Melbourne Central,2019-07-01T22:00:00Z,2019-07-02,8,563
Melbourne Central,2019-07-01T23:00:00Z,2019-07-02,9,684
Melbourne Central,2019-07-02T00:00:00Z,2019-07-02,10,813
Melbourne Central,2019-07-02T01:00:00Z,2019-07-02,11,1317
Melbourne Central,2019-07-02T02:00:00Z,2019-07-02,12,2230
Melbourne Central,2019-07-02T03:00:00Z,2019-07-02,13,2582
Melbourne Central,2019-07-02T04:00:00Z,2019-07-02,14,2209
Melbourne Central,2019-07-02T05:00:00Z,2019-07-02,15,2360
Melbourne Central,2019-07-02T06:00:00Z,2019-07-02,16,2346
Melbourne Central,2019-07-02T07:00:00Z,2019-07-02,17,2691
Melbourne Central,2019-07-02T08:00:00Z,2019-07-02,18,2491
Melbourne Central,2019-07-02T09:00:00Z,2019-07-02,19,2216
Melbourne Central,2019-07-02T10:00:00Z,2019-07-02,20,1725
Melbourne Central,2019-07-02T11:00:00Z,2019-07-02,21,1388
Melbourne Central,2019-07-02T12:00:00Z,2019-07-02,22,872
Melbourne Central,2019-07-02T13:00:00Z,2019-07-02,23,459
Melbourne Central,2019-07-02T14:00:00Z,2019-07-03,0,252
Melbourne Central,2019-07-02T15:00:00Z,2019-07-03,1,123
Melbourne Central,2019-07-02T16:00:00Z,2019-07-03,2,64
Melbourne Central,2019-07-02T17:00:00Z,2019-07-03,3,43
Melbourne Central,2019-07-02T18:00:00Z,2019-07-03,4,34
Melbourne Central,2019-07-02T19:00:00Z,2019-07-03,5,105
Melbourne Central,2019-07-02T20:00:00Z,2019-07-03,6,192
Melbourne Central,2019-07-02T21:00:00Z,2019-07-03,7,297
Melbourne Central,2019-07-02T22:00:00Z,2019-07-03,8,592
Melbourne Central,2019-07-02T23:00:00Z,2019-07-03,9,760
Melbourne Central,2019-07-03T00:00:00Z,2019-07-03,10,757
Melbourne Central,2019-07-03T01:00:00Z,2019-07-03,11,1414
Melbourne Central,2019-07-03T02:00:00Z,2019-07-03,12,2224
Melbourne Central,2019-07-03T03:00:00Z,2019-07-03,13,2495
Melbourne Central,2019-07-03T04:00:00Z,2019-07-03,14,2250
Melbourne Central,2019-07-03T05:00:00Z,2019-07-03,15,2367
Melbourne Central,2019-07-03T06:00:00Z,2019-07-03,16,2262
Melbourne Central,2019-07-03T07:00:00Z,2019-07-03,17,2762
Melbourne Central,2019-07-03T08:00:00Z,2019-07-03,18,2754
Melbourne Central,2019-07-03T09:00:00Z,2019-07-03,19,2441
Melbourne Central,2019-07-03T10:00:00Z,2019-07-03,20,2050
Melbourne Central,2019-07-03T11:00:00Z,2019-07-03,21,1532
Melbourne Central,2019-07-03T12:00:00Z,2019-07-03,22,916
Melbourne Central,2019-07-03T13:00:00Z,2019-07-03,23,568
Melbourne Central,2019-07-03T14:00:00Z,2019-07-04,0,261
Melbourne Central,2019-07-03T15:00:00Z,2019-07-04,1,153
Melbourne Central,2019-07-03T16:00:00Z,2019-07-04,2,44
Melbourne Central,2019-07-03T17:00:00Z,2019-07-04,3,43
Melbourne Central,2019-07-03T18:00:00Z,2019-07-04,4,24
Melbourne Central,2019-07-03T19:00:00Z,2019-07-04,5,82
Melbourne Central,2019-07-03T20:00:00Z,2019-07-04,6,167
Melbourne Central,2019-07-03T21:00:00Z,2019-07-04,7,282
Melbourne Central,2019-07-03T22:00:00Z,2019-07-04,8,590
Melbourne Central,2019-07-03T23:00:00Z,2019-07-04,9,646
Melbourne Central,2019-07-04T00:00:00Z,2019-07-04,10,805
Melbourne Central,2019-07-04T01:00:00Z,2019-07-04,11,1171
Melbourne Central,2019-07-04T02:00:00Z,2019-07-04,12,2025
Melbourne Central,2019-07-04T03:00:00Z,2019-07-04,13,2370
Melbourne Central,2019-07-04T04:00:00Z,2019-07-04,14,2210
Melbourne Central,2019-07-04T05:00:00Z,2019-07-04,15,2286
Melbourne Central,2019-07-04T06:00:00Z,2019-07-04,16,2167
Melbourne Central,2019-07-04T07:00:00Z,2019-07-04,17,2743
Melbourne Central,2019-07-04T08:00:00Z,2019-07-04,18,2658
Melbourne Central,2019-07-04T09:00:00Z,2019-07-04,19,2180
Melbourne Central,2019-07-04T10:00:00Z,2019-07-04,20,1857
Melbourne Central,2019-07-04T11:00:00Z,2019-07-04,21,1782
Melbourne Central,2019-07-04T12:00:00Z,2019-07-04,22,1151
Melbourne Central,2019-07-04T13:00:00Z,2019-07-04,23,568
Melbourne Central,2019-07-04T14:00:00Z,2019-07-05,0,336
Melbourne Central,2019-07-04T15:00:00Z,2019-07-05,1,151
Melbourne Central,2019-07-04T16:00:00Z,2019-07-05,2,83
Melbourne Central,2019-07-04T17:00:00Z,2019-07-05,3,76
Melbourne Central,2019-07-04T18:00:00Z,2019-07-05,4,47
Melbourne Central,2019-07-04T19:00:00Z,2019-07-05,5,93
Melbourne Central,2019-07-04T20:00:00Z,2019-07-05,6,173
Melbourne Central,2019-07-04T21:00:00Z,2019-07-05,7,240
Melbourne Central,2019-07-04T22:00:00Z,2019-07-05,8,557
Melbourne Central,2019-07-04T23:00:00Z,2019-07-05,9,609
Melbourne Central,2019-07-05T00:00:00Z,2019-07-05,10,810
Melbourne Central,2019-07-05T01:00:00Z,2019-07-05,11,1471
Melbourne Central,2019-07-05T02:00:00Z,2019-07-05,12,2484
Melbourne Central,2019-07-05T03:00:00Z,2019-07-05,13,2626
Melbourne Central,2019-07-05T04:00:00Z,2019-07-05,14,2398
Melbourne Central,2019-07-05T05:00:00Z,2019-07-05,15,2314
Melbourne Central,2019-07-05T06:00:00Z,2019-07-05,16,2402
Melbourne Central,2019-07-05T07:00:00Z,2019-07-05,17,3100
Melbourne Central,2019-07-05T08:00:00Z,2019-07-05,18,3194
Melbourne Central,2019-07-05T09:00:00Z,2019-07-05,19,2729
Melbourne Central,2019-07-05T10:00:00Z,2019-07-05,20,2462
Melbourne Central,2019-07-05T11:00:00Z,2019-07-05,21,2589
Melbourne Central,2019-07-05T12:00:00Z,2019-07-05,22,1793
Melbourne Central,2019-07-05T13:00:00Z,2019-07-05,23,1372
Melbourne Central,2019-07-05T14:00:00Z,2019-07-06,0,886
Melbourne Central,2019-07-05T15:00:00Z,2019-07-06,1,563
Melbourne Central,2019-07-05T16:00:00Z,2019-07-06,2,271
Melbourne Central,2019-07-05T17:00:00Z,2019-07-06,3,198
Melbourne Central,2019-07-05T18:00:00Z,2019-07-06,4,126
Melbourne Central,2019-07-05T19:00:00Z,2019-07-06,5,121
Melbourne Central,2019-07-05T20:00:00Z,2019-07-06,6,110
Melbourne Central,2019-07-05T21:00:00Z,2019-07-06,7,269
Melbourne Central,2019-07-05T22:00:00Z,2019-07-06,8,302
Melbourne Central,2019-07-05T23:00:00Z,2019-07-06,9,486
Melbourne Central,2019-07-06T00:00:00Z,2019-07-06,10,753
Melbourne Central,2019-07-06T01:00:00Z,2019-07-06,11,1336
Melbourne Central,2019-07-06T02:00:00Z,2019-07-06,12,1945
Melbourne Central,2019-07-06T03:00:00Z,2019-07-06,13,2105
Melbourne Central,2019-07-06T04:00:00Z,2019-07-06,14,2414
Melbourne Central,2019-07-06T05:00:00Z,2019-07-06,15,2598
Melbourne Central,2019-07-06T06:00:00Z,2019-07-06,16,2493
Melbourne Central,2019-07-06T07:00:00Z,2019-07-06,17,2659
Melbourne Central,2019-07-06T08:00:00Z,2019-07-06,18,2649
Melbourne Central,2019-07-06T09:00:00Z,2019-07-06,19,2659
Melbourne Central,2019-07-06T10:00:00Z,2019-07-06,20,2567
Melbourne Central,2019-07-06T11:00:00Z,2019-07-06,21,2208
Melbourne Central,2019-07-06T12:00:00Z,2019-07-06,22,1698
Melbourne Central,2019-07-06T13:00:00Z,2019-07-06,23,1332
Melbourne Central,2019-07-06T14:00:00Z,2019-07-07,0,856
Melbourne Central,2019-07-06T15:00:00Z,2019-07-07,1,613
Melbourne Central,2019-07-06T16:00:00Z,2019-07-07,2,375
Melbourne Central,2019-07-06T17:00:00Z,2019-07-07,3,236
Melbourne Central,2019-07-06T18:00:00Z,2019-07-07,4,145
Melbourne Central,2019-07-06T19:00:00Z,2019-07-07,5,132
Melbourne Central,2019-07-06T20:00:00Z,2019-07-07,6,66
Melbourne Central,2019-07-06T21:00:00Z,2019-07-07,7,164
Melbourne Central,2019-07-06T22:00:00Z,2019-07-07,8,237
Melbourne Central,2019-07-06T23:00:00Z,2019-07-07,9,422
Melbourne Central,2019-07-07T00:00:00Z,2019-07-07,10,651
Melbourne Central,2019-07-07T01:00:00Z,2019-07-07,11,1216
Melbourne Central,2019-07-07T02:00:00Z,2019-07-07,12,1780
Melbourne Central,2019-07-07T03:00:00Z,2019-07-07,13,2131
Melbourne Central,2019-07-07T04:00:00Z,2019-07-07,14,2564
Melbourne Central,2019-07-07T05:00:00Z,2019-07-07,15,2095
Melbourne Central,2019-07-07T06:00:00Z,2019-07-07,16,1823
Melbourne Central,2019-07-07T07:00:00Z,2019-07-07,17,1575
Melbourne Central,2019-07-07T08:00:00Z,2019-07-07,18,1725
Melbourne Central,2019-07-07T09:00:00Z,2019-07-07,19,1819
Melbourne Central,2019-07-07T10:00:00Z,2019-07-07,20,1672
Melbourne Central,2019-07-07T11:00:00Z,2019-07-07,21,1167
Melbourne Central,2019-07-07T12:00:00Z,2019-07-07,22,776
Melbourne Central,2019-07-07T13:00:00Z,2019-07-07,23,375
Melbourne Central,2019-07-07T14:00:00Z,2019-07-08,0,213
Melbourne Central,2019-07-07T15:00:00Z,2019-07-08,1,96
Melbourne Central,2019-07-07T16:00:00Z,2019-07-08,2,78
Melbourne Central,2019-07-07T17:00:00Z,2019-07-08,3,53
Melbourne Central,2019-07-07T18:00:00Z,2019-07-08,4,41
Melbourne Central,2019-07-07T19:00:00Z,2019-07-08,5,70
Melbourne Central,2019-07-07T20:00:00Z,2019-07-08,6,174
Melbourne Central,2019-07-07T21:00:00Z,2019-07-08,7,286
Melbourne Central,2019-07-07T22:00:00Z,2019-07-08,8,579
Melbourne Central,2019-07-07T23:00:00Z,2019-07-08,9,704
Melbourne Central,2019-07-08T00:00:00Z,2019-07-08,10,870
Melbourne Central,2019-07-08T01:00:00Z,2019-07-08,11,1369
Melbourne Central,2019-07-08T02:00:00Z,2019-07-08,12,2270
Melbourne Central,2019-07-08T03:00:00Z,2019-07-08,13,2429
